episode,node_start_id,node_start_oracle_id,oracle_dict,page_hit,activity_hit,fuzzy_pageimg_hit,fuzzy_page_main_uicomps_hit,uicomponent_set,uicomponent_nearFull_hit,uicomponent_keywords_hit,uicomponent_text_hit,uicomp_nearFull_hit_list,uicomp_keywords_hit_list,uicomp_text_hit_list,key_subtasks_total,completed_key_subtasks,pages_exec_total,pages_gen_total,pages_annotated_total,pages_annotated_hit,pages_no_annotation_nor_gen_total,assertion_states_exec_total,assertion_states_gen_total,assertion_states_annotated_total,assertion_states_annotated_hit,assertion_states_no_annotation_nor_gen_total,page_precision,page_recall,page_accuracy,page_f1,assertion_precision,assertion_recall,assertion_accuracy,assertion_f1,task_completion_rate
821873965856589741,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1024517293080375339,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10690658741533756795,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10816182174687306590,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1332016557291859807,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
14866579479115948048,1,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
12072717654790012155,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10136307032389226297,18,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10141029934822739021,23,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1022381322165169730,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10231265714996052503,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10529094880631540491,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['4', '17'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,1,1,1,17,17,17,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1078852035958996113,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10965326115903821893,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
11193627935006566144,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
11631772253949558470,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
13563225379366283319,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
302019774564249279,14,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
13065134076605903239,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Authenticator']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1289799277936902548,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Booking.com']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
12411529750813182311,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['YouTube Kids']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
12329784371069414483,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Calculator']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10764637231793248966,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
1113309466888726728,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2', '5'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
16713501499318826779,14,14,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
18111418915520682125,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Duolingo']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10025436101560086995,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['168'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
0,20,20,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,1,1,1,1,1,1,1,1,1,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
11,11,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
17,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
21,15,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['17']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
23,15,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
37,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['10']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
38,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
38,14,14,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['10'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,1,1,1,10,10,10,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
10366782806939742426,17,17,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '10']})",1,1,0,1,1,1,1,1,0,0,0,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
02904638805840014715,20,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3', '5', '11']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
74876621317193717445,15,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['16']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
34561995503958932589,15,15,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '31', '32']})",1,1,0,1,1,0,0,1,,,32,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
74679201803490270546,13,12,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['22', '23'], <EssentialStateKeyword.CLICK: 'click'>: ['28']})",1,1,0,1,1,1,1,1,23,23,"23,22",506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
86584972871128851784,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
65169954120217368904,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['8']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
44633808269373312290,11,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '5'], <EssentialStateKeyword.CLICK: 'click'>: ['6']})",1,1,0,1,1,1,1,1,5,5,"5,0",506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
19505939444153171696,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
99249153597675260460,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
17676787741099896182,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",1,1,0,1,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
95847098127629167425,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
92951001023228433085,15,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
30401060773883871434,17,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
66571536661150241191,19,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
45297662930380347154,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '81']})",1,1,0,1,1,1,1,1,81,81,81,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
48574915841176292561,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
90082270726497046768,13,12,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['21'], <EssentialStateKeyword.CLICK: 'click'>: ['24']})",1,1,0,1,1,1,1,1,"24,21","24,21","24,21",506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
68443044756890368886,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
76438330552559467593,15,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['63']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
11724744918296982583,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
78846021801638251711,17,16,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['39'], <EssentialStateKeyword.CLICK: 'click'>: ['40']})",1,1,0,1,1,1,1,1,39,39,39,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
70349123522332675097,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
54272041837297252248,19,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6', '7']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
59386465707034908988,21,21,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4', '16']})",1,1,1,1,1,1,1,1,4,4,16,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
90148264173352884022,9,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.CLICK: 'click'>: ['3']})",1,1,1,1,1,0,0,1,,,3,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
03080771123702280876,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
53166078675931850821,18,18,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,1,1,1,1,1,1,1,1,1,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
48505427833490254358,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,506,98,843,130,98,49,664,893,180,86,25,664,0.3769,0.5,0.8458,0.4298,0.1389,0.2907,0.7716,0.188,0.1937
